created_at,clean_text,"Price_label(0,1)"
2013-09-12,la tesla model disponible en lease dan deux semaine via,-1
2013-09-12,att den nya tekniken r billigare n den gamla typ att tesla kostar kr mil att k ra trot svindyr elskatt,-1
2013-09-12,tesla forever dope,-1
2013-09-13,wait let -PRON- get straight -PRON- tesla -PRON- dedicate -PRON-,1
2013-09-13,misinformation smear campaign less less effect sentiment sal,1
2013-09-16,aikoinaan yksi v litt j teki hesassa hommia moposkootterilla eli jos kortti l htee niin sun pit va,1
2013-09-17,tesla start deliver model car china slightly ahead schedule -PRON- luxury electric vehicle,1
2013-09-23,elon musk tweet tease tesla news barely day -PRON- social medium behavior bring -PRON-,-1
2013-09-26,ps modell schreibt man mit zwei l nur tesla darf das mit einem,1
2013-09-27,feel heat -PRON- china tradewar last year push -PRON- accelerate construction -PRON- shanghai assem,1
2013-09-27,please retweet subscribe -PRON- new youtube channel crypto market topping buy btc pullback gain,1
2013-09-30,another implication musk vs sec tesla hook pay million convertible bond maturity f,-1
2013-09-30,dear people -PRON- also follow -PRON- colleague -PRON- paof -PRON- ace tesla squad bond,-1
2013-10-01,un ni colombiano de os dice que pablo escobar es su dolo toda la far ndula se rasga las vestidura qu,1
2013-10-01,qu hay debajo del capot de un tesla nada,1
2013-10-01,-PRON- lyft ride tesla know door open driver open -PRON- -PRON- never hat elon,1
2013-10-02,poor build quality tesla well know outside long credulous apologist notable,-1
2013-10-02,go tesla use car price tsla,-1
2013-10-02,-PRON- appear tesla customer not respect elon musk personal guarantee -PRON- not,-1
2013-10-04,energitalia cheautosar superveloci anche caricarsi la sfida elettrica di porsche e bmw tesla,-1
2013-10-04,lead company automotive industry include gather mwc explore convergen,-1
2013-10-04,tesla w firehouse opening circa,-1
2013-10-09,patent freie energie nicola tesla,1
2013-10-10,break omar awan debbie wasserman schultz dnc computer -PRON- guy kill suspicious car accident,-1
2013-10-10,tweet bringt elon musk erneuten rger mit der b rsenaufsicht ein,-1
2013-10-10,n news tweet bringt elon musk erneuten rger mit der b rsenaufsicht ein power,-1
2013-10-10,tesla roll model china ahead schedule sale push,-1
2013-10-14,rieux le concessionnaire tesla qui -PRON- prend de haut parce que je porte un sarouel badbuzz,-1
2013-10-15,sec seek contempt charge tesla musk say tweet violate deal,-1
2013-10-15,elon musk late twitter outburst could cost -PRON- -PRON- job tesla,-1
2013-10-16,tweet bringt elon musk erneuten rger mit der b rsenaufsicht ein,1
2013-10-16,nan,1
2013-10-16,nan,1
2013-10-16,nan,1
2013-10-17,polestar google power electric tesla competitor,1
2013-10-17,feeling freedom tesla china marketplace camp model cleantechnica,1
2013-10-22,dear one -PRON- original roadster since chance -PRON- upgrade -PRON- battery,-1
2013-10-23,magnet magnetic line force gauss know property tesla odd angle simu,-1
2013-10-23,record cancel -PRON- tesla reservation service amsterdam turn good bad class e,-1
2013-10-24,tesla roll model china ahead schedule sale push,-1
2013-10-24,nikola tesla -PRON- laboratory,-1
2013-10-28,arrest nissan chairman elon musk resignation tesla chair -PRON- explore right corpgov cruc,-1
2013-10-30,tesla se va de gira por espa toma nota de las fecha en las que estar en tu ciudad pued probar un model https,1
2013-10-30,para podremo dormir mientra el coche conduce movilidadsostenible conectado,1
2013-10-31,polestar unveil -PRON- electric response tesla model,-1
2013-10-31,elon musk le patron de tesla se fait de nouveau pingler par la sec,-1
2013-11-05,tesla model une association de consommateur conseille l achat,1
2013-11-05,la tesla model perd sa recommandation mais reste pl biscit e,1
2013-11-05,sec seek contempt charge tesla musk say tweet violate,1
2013-11-07,tesla stop -PRON- avoid accident,-1
2013-11-08,nan,-1
2013-11-08,nan,-1
2013-11-13,body count connect dnc debbie wasserman schultz hillary clinton go omar awan debbie wass,-1
2013-11-13,tesla arj istasyonlar n otomatik hale getiriyor,-1
2013-11-13,tsla tesla may get away not pay million debt,-1
2013-11-19,today -PRON- welcome awesome young woman tesla learn career engineering manufacture h,-1
2013-11-21,tesla ceo say interview week btc quite brilliant far good way transfer,1
2013-11-22,asallamualaikum yorobun jangan lupa panggil aku cissy bukan keju erla alena tesla,1
2013-11-22,tesla est pr send de mani tr discr te sur ce mwc dan le hall tout au fond du salon sur son petit stand pas de model,1
2013-11-26,l annuncio di elonmusk sul debutto entro l anno della full self drive car l auto guida autonoma l ennesimo,-1
2013-11-27,break omar awan debbie wasserman schultz dnc computer -PRON- guy kill suspicious car accident,1
2013-11-27,plastic like material may solar power high performance electrical battery iphone tesla car,1
2013-11-29,auf youtube wird schon fleissig das presseauto aus den niederlanden gezeigt und man sieht da,1
2013-11-29,den usa schon lange jetzt auch europa tesla model verkauft sich europa besser al merced klasse und der e,1
2013-11-29,ich bin sp ter nebenan vom frankfuwerkstatt abholstelle,1
2013-11-29,ja rein privat habe ich nicht gefunden leider das video von kan,1
2013-12-05,british parliament busy dither brexit dutch build electric container barge call,-1
2013-12-05,polestar price beat tesla good sell model hell lot nice tslaq,-1
2013-12-05,hunk junk tsla tesla big relief get rid -PRON- complete piece hit u beat german,-1
2013-12-06,invent insulin antibiotic tesla wheel lever fire spring,-1
2013-12-09,tesla new solar roof actually cheap normal roof,1
2013-12-09,celebrity drive jonathan scott hgtv property brother forever home quick stat jonathan scott host hgtv,1
2013-12-09,polestar first look scandinavia tesla model challenger elon musk bottle lightning far,1
2013-12-09,polestar take aim tesla model polestar introduce wednesday ahead -PRON- formal debut geneva au,1
2013-12-09,nio set -PRON- sight overtake tesla china one late electric car company look challenge tesla,1
2013-12-10,-PRON- tesla motorcycle go flip shit,-1
2013-12-11,-PRON- road trip like mile km road trip dm mission make,1
2013-12-11,nan,1
2013-12-11,wildly inaccurate mean username one make claim claim -PRON-,1
2013-12-12,want alive see man step mar save enough money buy white tesla model x -PRON- life,1
2013-12-12,year company found tesla lexus hyundai ferrari toyota volkswagen nissan,1
2013-12-13,volvo polestar join electric car race rival tesla reuter via nyt,-1
2013-12-19,place -PRON- bet many day till step tesla auspol,1
2013-12-19,volvo high performance polestar brand unveil sweden answer tesla model,1
2013-12-19,british parliament busy dither brexit dutch build electric container barge call,1
2013-12-19,tesla model,1
2013-12-20,new home fuel station tesla gettingready switzerland fuel ev futureisnow,-1
2013-12-23,polestar unveil -PRON- electric response tesla model,1
2013-12-27,polestar unveil -PRON- electric response tesla model via,1
2013-12-30,tsla -PRON- favourite short -PRON- stop poke tiger eye total lack corporate control,-1
2013-12-30,volvo polestar join electric car race rival tesla reuter via nyt,-1
2013-12-30,nan,-1
2013-12-30,break omar awan debbie wasserman schultz dnc computer -PRON- guy kill suspicious car accident,-1
2013-12-31,elonmusk tesla tweet put ceo role risk,1
2014-01-03,-PRON- road trip like mile km road trip dm mission make,1
2014-01-07,tesla try bring world wirelessenergy -PRON- steal -PRON- many idea -PRON- die poor destitute man tesla,1
2014-01-07,body count connect dnc debbie wasserman schultz hillary clinton go omar awan debbie wass,1
2014-01-07,nan,1
2014-01-08,senze fiyat ara rman bitince gel de tesla n n son hibrit n konu al tayyipin k pegii,1
2014-01-08,ojo el cambiemo son nen de pechos en la matanza est n echando compa eros del conce,1
2014-01-10,volvo polestar join electric car race rival tesla,-1
2014-01-10,hocam mndrs ne oldu,-1
2014-01-10,helal olsun sana hocam,-1
2014-01-10,c est cool de voir de plus en plus de tesla notamment les model depuis quelque jour en europe ecology,-1
2014-01-13,selfdrivingcar actually improve safety reduce accident google uber tesla front line,-1
2014-01-14,nan,1
2014-01-15,month -PRON- energy solar powerwall hit new high production day beautiful day texas make pow,1
2014-01-15,make sense oil guy always negative headline pravduh cleanenergywillwin let share good news c,1
2014-01-15,nan,1
2014-01-15,nan,1
2014-01-15,nan,1
2014-01-15,zero tesla motorcycle world -PRON- small young establish manufacturer relevant exper,1
2014-01-15,tesla big battery pull million revenue reneweconomy highly responsive world big batteryener,1
2014-01-16,tesla introduce dog mode keep pet cool inside car oilpump manufacturinguk twitt,-1
2014-01-17,ev -PRON- drive nio tesla supermodel nio via,1
2014-01-21,clown never say tesla produce k model model x,1
2014-01-21,base -PRON- understanding -PRON- not think may material risk change mr musk role tesla,1
2014-01-21,-PRON- buy subaru instead tesla read recommendation,1
2014-01-21,tesla owner -PRON- buy -PRON- tesla include x rating,1
2014-01-21,sure not sec job job protect investor fraud not pa,1
2014-01-21,consumer report not recommend iphone say -PRON- get samsung galaxy note nobody buy tesla appl,1
2014-01-27,top go much low put much,1
2014-01-28,introduce dog mode set cabin temperature keep -PRON- dog comfortable let passersby know -PRON- need worry,-1
2014-01-29,nikola tesla -PRON- laboratory,-1
2014-01-31,wonder sec watch company organization like -PRON- tesla elon musk guess,1
2014-02-03,start first thought omar te,-1
2014-02-04,aussie battery arizona excess solar orkney wind hydrogen scheme among dozen innovation map,1
2014-02-06,tesla ceo say interview week btc quite brilliant far good way transfer valu,-1
2014-02-10,nan,-1
2014-02-11,tesla model lose coveted consumer report recommendation ar technica,1
2014-02-11,polestar google power electric tesla competitor,1
2014-02-12,nan,1
2014-02-13,tsla tesla extend decline elon musk dismiss sec move contempt charge,-1
2014-02-13,year company found tesla lexus hyundai ferrari toyota volkswagen nissan,-1
2014-02-13,nikola tesla estar en el plan curr cular todav vamo esperar,-1
2014-02-14,,-1
2014-02-14,polestar google power electric tesla competitor come mile range nat,-1
2014-02-18,minus phone pa,1
2014-02-18,today -PRON- welcome awesome young woman tesla learn career engineering manufacture h,1
2014-02-18,tesla model al via il tour per l italia come prenotare un test drive tesla model arriva italia dopo l u,1
2014-02-18,nan,1
2014-02-21,hey look buy tesla model project anyone one lay around ask tell,1
2014-02-21,ki konpayi ameriken ki bay pli travay nan dom n teknoloji amazon dj b oracle k apple k,1
2014-03-03,solar struggle national grid lock tesla gogreen,1
2014-03-03,tesla model al via il tour per l italia come prenotare un test drive via,1
2014-03-04,nan,-1
2014-03-04,tesla tsla vid put model x jag pace audi etron germany result mo,-1
2014-03-07,ooo thought tesla motorcycle -PRON- elon,1
2014-03-13,e autobauer tesla model verliekaufempfehlung aktie f llt via,-1
2014-03-14,nan,-1
2014-03-14,nan,-1
2014-03-14,-PRON- aufsicht geht gegen tesla vor aktie bricht ein,-1
2014-03-17,battery power home car fossil fuel era fading,1
2014-03-17,solar energy spread community,1
2014-03-18,tesla car load sf europe,1
2014-03-19,retrouvez l dito de dan sur le mod le tesla de,1
2014-03-19,polestar unveil -PRON- electric response tesla model,1
2014-03-19,volvo polestar join electric car race rival tesla,1
2014-03-19,tesla extend decline elon musk dismiss sec move contempt charge,1
2014-03-20,transportation committee hear allow sell ct schedule mon feb th please take act,-1
2014-03-20,today day exactly five month since -PRON- pick -PRON- lrrwd silver metallic tesladania good c,-1
2014-03-20,finally get -PRON- model unreal,-1
2014-03-20,year ago walk hall old hs -PRON- whole future ahead -PRON- know amazing,-1
2014-03-20,tesla also make bunch car,-1
2014-03-21,lead company automotive industry include gather mwc explore convergen,1
2014-03-26,security exchange commission ask federal judge hold tesla ceo elon musk contempt settlement deal reac,-1
2014-03-27,quem n leu foi vc ele foi condenado por lavagem de dinheiro sim,1
2014-03-27,n conseguiram provar kkkkkkkkkk um juiz de primeira inst ncia tr trf stj e,1
2014-03-27,california socialist hellhole somehow nurture apple google facebook tesla uber netflix oracle intel n,1
2014-03-28,tesla roll model china ahead schedule sale push,-1
2014-04-01,tesla pourrait encore payer pour les tweet elon musk,1
2014-04-03,electric car charge station illustration -PRON- buy -PRON- car el,-1
2014-04-03,nan,-1
2014-04-04,dear cathie hope find -PRON- well write bbc world news see -PRON- availabl,-1
2014-04-08,nikola tesla -PRON- laboratory,-1
2014-04-08,tesla audi e tron jaguar pace model x e tron,-1
2014-04-08,nan,-1
2014-04-09,watch video tesla autopilot la traffic bored bored,-1
2014-04-10,keep sell tesla fool weelll ride -PRON- top,1
2014-04-10,british parliament busy dither brexit dutch build electric container barge call,1
2014-04-11,tesla gigafactory drone update prepare foundation clock tick http,1
2014-04-14,driver tesla model later identify omar awan,-1
2014-04-15,everything tesla thank -PRON- create beautiful vehicle proud tesla,-1
2014-04-15,everything tesla -PRON- get american starman tesla notaflamethrower,-1
2014-04-15,tesla fabrika daha az insan daha az hata daha h zl retim,-1
2014-04-15,tesla arj istasyonlar n otomatik hale getiriyor,-1
2014-04-16,erla alena tesla racef senaf jingu yerin,1
2014-04-17,age instant communication take breath -PRON- tweet bbc news tesla elon musk may cont,-1
2014-04-22,polestar google power electric tesla competitor,-1
2014-04-24,zero la moto el ctrica que compite con harley davidson,-1
2014-04-24,tesla share fall almost reposec ask judge hold elon musk contempt violate deal,-1
2014-04-25,tesla roll model electric vehicle china ahead schedule sale push,1
2014-04-25,nikola tesla -PRON- laboratory,1
